id,object_name,object_id,start_time,end_time,duration,aspect_ratio
WlLChq8FUxY,flag,c068fd2a,194.64,209.76,15.12,0.367041599660171
8AcQ8C9xa-A,person,a23ba376,221.04,236.16,15.12,0.7949533848362174
8AcQ8C9xa-A,person,be4d1145,221.04,236.16,15.12,0.7190650213123475
_ZXJdYe4bpE,coat,82059cd2,106.56,121.68,15.12,1.6585331633591
_ZXJdYe4bpE,person,6637e1a2,227.16,242.28,15.12,0.6704707652200932
5VPmpRR09ZU,person,461b5a17,0.0,15.12,15.12,0.7600044124347236
EJMaCyibnsM,car,9a6a5d64,43.56,58.56,15.0,1.6752988394583153
UXR_bqyAy4E,person,27bbba30,537.84,552.84,15.0,0.3084717412873423
EJMaCyibnsM,suit,46058aa2,153.36,168.36,15.0,0.9428549587120424
WlLChq8FUxY,person,01cb6b8a,194.76,209.76,15.0,0.8562536190549077
p59ZDdxszkk,flag,ab9975d4,465.72,480.72,15.0,0.4773802247940408
QYgKCy64CV0,person,bf790481,126.72,141.6,14.88,0.9332350113429936
5F1LC4QmkRA,outerwear,5917d74c,0.0,14.76,14.76,1.4636800487012824
UXR_bqyAy4E,person,f9e1ee08,398.52,413.16,14.64,0.4067067547869948
p59ZDdxszkk,flag,b6decbf0,87.36,102.0,14.64,0.7113228547227476
p59ZDdxszkk,flag,7b33ce03,169.32,183.84,14.52,0.5114907985557239
5VPmpRR09ZU,top,9f81caf9,38.76,53.28,14.52,1.2167580747519386
5VPmpRR09ZU,person,0f368857,38.76,53.28,14.52,0.7530907586042508
WlLChq8FUxY,packaged goods,cde75809,284.4,298.8,14.4,1.842931086343752
p59ZDdxszkk,flag,7ed9042f,428.52,442.92,14.4,0.94869288114053
WlLChq8FUxY,packaged goods,f6411d60,284.4,298.8,14.4,3.175194317641452
WlLChq8FUxY,person,19f113d7,284.4,298.8,14.4,0.6951096349201582
WlLChq8FUxY,top,d9041a97,284.4,298.8,14.4,1.3127360405486177
FiJTenAqt5M,flag,ef7803e2,122.04,136.44,14.4,0.2067755253937007
EJMaCyibnsM,person,e4aac114,376.8,391.2,14.4,0.5042881465074577
p59ZDdxszkk,flag,2b3b2a79,419.52,433.8,14.28,0.3237907998973083
EJMaCyibnsM,person,3877e312,382.32,396.6,14.28,0.3266000845457611
8AcQ8C9xa-A,flag,8075401a,158.16,172.44,14.28,1.2889149666857496
5VPmpRR09ZU,packaged goods,c472b9a7,39.0,53.28,14.28,1.2770246390041238
5VPmpRR09ZU,person,4e44a0c2,39.0,53.28,14.28,0.6848438308288466
8AcQ8C9xa-A,person,32684622,158.16,172.44,14.28,1.2316576476810317
8AcQ8C9xa-A,glasses,8df78908,158.16,172.44,14.28,2.5647285552644923
5VPmpRR09ZU,person,47caeb58,184.08,198.12,14.04,1.2089959145905005
8AcQ8C9xa-A,person,0dc403a0,222.12,236.16,14.04,0.8137560827576144
5VPmpRR09ZU,tie,5b5786d8,184.08,198.12,14.04,0.4032000725749354
5VPmpRR09ZU,suit,d550785d,184.08,198.12,14.04,1.8496773650200196
8AcQ8C9xa-A,packaged goods,5eb0d887,250.56,264.36,13.8,0.4082355848176175
EJMaCyibnsM,person,1c298f4e,307.92,321.72,13.8,0.6298748821359753
_ZXJdYe4bpE,coat,2bc5cc29,250.8,264.6,13.8,1.7193586785032415
p59ZDdxszkk,flag,9f3e6dcd,499.8,513.6,13.8,1.0926000059085463
_ZXJdYe4bpE,person,5759fd16,250.8,264.6,13.8,1.0152001396095662
p59ZDdxszkk,flag,8ce54156,107.04,120.84,13.8,0.374974835114089
CcauXrkQNak,lighting,07469f2a,0.0,13.714,13.714,1.491400348464817
CcauXrkQNak,person,b2addc19,0.0,13.714,13.714,0.4273256559117659
p59ZDdxszkk,flag,44e0cfa4,328.68,342.36,13.68,0.6390726419036266
UXR_bqyAy4E,person,b9250c2d,472.56,486.24,13.68,0.8041806459719855
EJMaCyibnsM,outerwear,47efd94d,308.04,321.72,13.68,0.9572648077759448
UXR_bqyAy4E,person,f89a508f,472.56,486.24,13.68,0.7727272559622128
5VPmpRR09ZU,person,958c3008,1.44,15.12,13.68,0.3911111384443609
p59ZDdxszkk,flag,90d7c288,89.16,102.72,13.56,0.655991499731892
p59ZDdxszkk,person,033719bf,72.48,86.04,13.56,0.6516969735032101
p59ZDdxszkk,flag,bd7c9328,561.0,574.44,13.44,0.3027992894969611
p59ZDdxszkk,flag,88befdcf,366.48,379.92,13.44,0.7552070959978082
p59ZDdxszkk,flag,468f958e,203.76,217.2,13.44,0.9860106594975984
p59ZDdxszkk,flag,edd67a9d,522.84,536.28,13.44,0.8612121730740613
jzsiDRP5gXc,person,fda2ef75,563.28,576.6,13.32,0.5174630868146429
UXR_bqyAy4E,person,9f4a2434,106.44,119.76,13.32,0.451618142167261
p59ZDdxszkk,flag,f67bad43,247.68,261.0,13.32,0.5338242858503829
p59ZDdxszkk,flag,3c16fe47,86.4,99.72,13.32,0.1550227391929567
UXR_bqyAy4E,person,162979dc,516.48,529.8,13.32,0.4645569141778209
p59ZDdxszkk,flag,56188c46,299.4,312.6,13.2,0.3332456839141062
p59ZDdxszkk,flag,f58babdc,530.64,543.84,13.2,1.4902669074893713
p59ZDdxszkk,flag,0fdec692,245.52,258.72,13.2,0.5439512216565114
_ZXJdYe4bpE,clothing,55d285c0,226.92,240.12,13.2,1.7223500220836907
p59ZDdxszkk,flag,c9f1c027,119.52,132.72,13.2,0.5035021128458721
UXR_bqyAy4E,suit,c7480eab,258.48,271.68,13.2,1.2210273158680511
UXR_bqyAy4E,outerwear,fe9a5254,473.04,486.24,13.2,0.7581247928677967
UXR_bqyAy4E,outerwear,b3c6486f,355.68,368.88,13.2,0.2942077087007118
UXR_bqyAy4E,glasses,be019949,582.36,595.44,13.08,3.1267968970522944
QYgKCy64CV0,person,f287713e,9.72,22.8,13.08,0.6778669515647401
QYgKCy64CV0,person,4baf43c8,9.72,22.8,13.08,1.5292922845882335
_ZXJdYe4bpE,tie,69acca35,65.4,78.48,13.08,0.2593945418934869
_ZXJdYe4bpE,person,d179e331,65.4,78.48,13.08,0.7950655737037616
UXR_bqyAy4E,top,407b978f,473.16,486.24,13.08,1.1753254720868505
p59ZDdxszkk,flag,35b82778,352.8,365.88,13.08,0.8515116111908335
EJMaCyibnsM,table,fdc2d357,536.64,549.6,12.96,3.5721263541956487
FiJTenAqt5M,tie,f9a4e790,135.96,148.92,12.96,0.2803661627222483
p59ZDdxszkk,flag,ba50decb,190.68,203.64,12.96,0.9126719444249314
EJMaCyibnsM,person,d20c9ed7,105.6,118.44,12.84,1.1672176371724168
5F1LC4QmkRA,person,12aa95be,18.12,30.96,12.84,1.1441576509215623
5F1LC4QmkRA,flag,2d1aa5b3,18.12,30.96,12.84,0.3940447188583296
FiJTenAqt5M,tie,e0155432,94.68,107.52,12.84,0.6455151410843281
FiJTenAqt5M,person,adfb0886,94.68,107.52,12.84,0.9220388002440988
FiJTenAqt5M,tie,d5f52510,94.68,107.52,12.84,0.2652737256295681
FiJTenAqt5M,person,da216845,94.68,107.52,12.84,0.9536947347115948
FiJTenAqt5M,person,9e14d85f,94.68,107.52,12.84,1.2642886440991623
FiJTenAqt5M,suit,2562c22b,94.68,107.52,12.84,0.5880783093044597
UXR_bqyAy4E,person,7f237ccc,491.88,504.6,12.72,0.3605486725509611
p59ZDdxszkk,flag,f8d15f24,513.24,525.84,12.6,0.6559690342909985
UXR_bqyAy4E,person,1436884b,382.2,394.8,12.6,0.4942256501811961
EJMaCyibnsM,person,583820b2,704.88,717.48,12.6,0.4466761186748925
_ZXJdYe4bpE,person,5d55e638,78.6,91.2,12.6,1.0245392785094969
_ZXJdYe4bpE,coat,1154a6f9,78.6,91.2,12.6,1.6651840743600628
p59ZDdxszkk,outerwear,60f57835,86.28,98.88,12.6,0.3396731056513322
p59ZDdxszkk,suit,89932aaf,86.4,99.0,12.6,0.1885618210298124
CcauXrkQNak,lighting,8a1a0f4b,182.182,194.695,12.513,1.817793215678525
EJMaCyibnsM,outerwear,63f9b0de,705.0,717.48,12.48,1.4263993170363267
EJMaCyibnsM,person,88be9cec,705.0,717.48,12.48,1.0350937325927292
WlLChq8FUxY,person,b9592491,78.84,91.32,12.48,0.9160081167580796
WlLChq8FUxY,glasses,983ff928,78.84,91.32,12.48,3.058867820895176
WlLChq8FUxY,tie,dec11453,78.84,91.32,12.48,0.2259207193446389
WlLChq8FUxY,tie,94a9ae0a,78.84,91.32,12.48,0.2820259624363567
WlLChq8FUxY,person,0efce5be,78.84,91.32,12.48,0.5709606306933578
p59ZDdxszkk,flag,220eb966,311.16,323.64,12.48,1.350735324069087
_ZXJdYe4bpE,person,efbfd317,166.2,178.56,12.36,1.0101533444806634
5VPmpRR09ZU,outerwear,84682df9,221.76,234.12,12.36,1.4655519705673623
5VPmpRR09ZU,hat,29b34e34,221.76,234.12,12.36,1.610275771709121
_ZXJdYe4bpE,coat,c0ccc4d7,166.2,178.56,12.36,1.6958299239888717
5VPmpRR09ZU,person,1022dbe7,221.76,234.12,12.36,1.0820798528833466
5VPmpRR09ZU,person,e718409f,221.76,234.12,12.36,0.9182982836131364
5F1LC4QmkRA,tie,39aa8694,18.6,30.96,12.36,0.4132599317256578
WlLChq8FUxY,glasses,4e4c9675,78.96,91.32,12.36,2.087190820990596
_ZXJdYe4bpE,tie,1c2df2d7,282.6,294.96,12.36,0.7959477887326585
_ZXJdYe4bpE,glasses,8cd822de,282.6,294.96,12.36,2.011001170658202
_ZXJdYe4bpE,furniture,da552675,282.6,294.96,12.36,7.1958524784548645
_ZXJdYe4bpE,person,20092636,282.6,294.96,12.36,1.6833399986573288
_ZXJdYe4bpE,glasses,5df0f345,282.6,294.96,12.36,2.325224035850764
_ZXJdYe4bpE,person,4bd71c7a,282.6,294.96,12.36,0.3832151555820855
jwqrVwh0ZpQ,outerwear,dbbb2d40,94.68,106.92,12.24,0.9297638261817625
jwqrVwh0ZpQ,person,c68456fb,94.68,106.92,12.24,0.67584611936495
jwqrVwh0ZpQ,tie,a1accdb5,94.68,106.92,12.24,0.2800704762408414
jwqrVwh0ZpQ,outerwear,031c1134,94.68,106.92,12.24,1.183666182382856
jwqrVwh0ZpQ,person,f3f18d37,94.68,106.92,12.24,0.8200285266793792
jwqrVwh0ZpQ,person,dfa7d579,94.68,106.92,12.24,0.6114771803144254
jwqrVwh0ZpQ,person,28898f81,94.68,106.92,12.24,0.6624966574857309
jwqrVwh0ZpQ,person,679c0c6a,94.68,106.92,12.24,0.5731385217372419
jwqrVwh0ZpQ,outerwear,22707637,94.68,106.92,12.24,0.9444175121548476
jwqrVwh0ZpQ,person,e6a17a66,94.68,106.92,12.24,0.555219123181244
jwqrVwh0ZpQ,person,d8b2dba4,94.68,106.92,12.24,0.6024425762711355
5VPmpRR09ZU,packaged goods,43139157,62.64,74.88,12.24,1.2486840309105618
jwqrVwh0ZpQ,person,43decfb1,94.68,106.92,12.24,0.7054484245775932
EJMaCyibnsM,person,520cc2ed,174.48,186.6,12.12,0.865166756574865
p59ZDdxszkk,flag,7901bc0d,372.96,385.08,12.12,0.30754279924787
8AcQ8C9xa-A,person,484edd8a,252.24,264.36,12.12,0.4410487939871019
QYgKCy64CV0,flag,8a4e7c6f,68.88,81.0,12.12,0.5319429879524047
EJMaCyibnsM,tie,eeff3dd8,174.48,186.6,12.12,0.2631917370411397
EJMaCyibnsM,television,bb09c0e1,705.12,717.24,12.12,1.7969147563778909
QYgKCy64CV0,suit,786a7a6a,68.88,81.0,12.12,1.7420837720738798
QYgKCy64CV0,person,525b39b8,68.88,81.0,12.12,1.068887579511173
UXR_bqyAy4E,person,4f9be1dd,13.68,25.8,12.12,0.7070039265143022
p59ZDdxszkk,flag,2d579a9e,0.0,12.12,12.12,1.336860862829848
UXR_bqyAy4E,outerwear,6b4b405c,503.16,515.28,12.12,1.796543511580255
6quOC6McLZU,person,5848274c,20.88,32.88,12.0,0.9339825186414265
EJMaCyibnsM,outerwear,bee10286,705.0,717.0,12.0,0.909167469125295
p59ZDdxszkk,flag,ebcfaeed,322.8,334.8,12.0,0.5397201593915772
FiJTenAqt5M,outerwear,0c9d1dba,35.4,47.4,12.0,2.248010101486151
p59ZDdxszkk,flag,b2ea47a8,10.44,22.32,11.88,0.7108196112374624
5VPmpRR09ZU,person,76f414e9,133.44,145.32,11.88,0.3297857858208794
jwqrVwh0ZpQ,person,34c92b28,95.04,106.92,11.88,0.8964346690303714
5VPmpRR09ZU,tie,f84d2e71,62.64,74.52,11.88,0.5501482267332218
p59ZDdxszkk,flag,363fd3d3,340.56,352.32,11.76,0.4366344702621941
jzsiDRP5gXc,hat,8f06af87,491.04,502.8,11.76,11.34762454858524
EJMaCyibnsM,sunglasses,85397306,348.96,360.6,11.64,1.9101062676851228
EJMaCyibnsM,person,48554619,348.96,360.6,11.64,1.2649468371681114
5VPmpRR09ZU,person,55eda680,371.4,383.04,11.64,0.4318902475285618
EJMaCyibnsM,sunglasses,02d2166a,348.96,360.6,11.64,1.6455284956822236
EJMaCyibnsM,hat,500568f1,348.96,360.6,11.64,1.290483300346652
EJMaCyibnsM,scarf,1ed8a68e,348.96,360.6,11.64,0.9145240937344687
EJMaCyibnsM,person,3edafa75,348.96,360.6,11.64,1.0183705983860638
EJMaCyibnsM,scarf,2984710e,348.96,360.6,11.64,1.785849234359835
8AcQ8C9xa-A,person,8c993700,252.72,264.36,11.64,0.6193677451782778
UXR_bqyAy4E,person,f3f32a4c,644.04,655.68,11.64,0.8540920571402572
5VPmpRR09ZU,hat,a0dc96d9,136.08,147.72,11.64,1.0220945822962724
EJMaCyibnsM,hat,3fa8b401,374.64,386.28,11.64,1.6409355467444742
UXR_bqyAy4E,outerwear,ad2fdee4,644.04,655.68,11.64,1.0056047661529417
jzsiDRP5gXc,hat,8a8d3ef1,510.24,521.88,11.64,1.772366151994995
UXR_bqyAy4E,person,79b83b84,644.04,655.68,11.64,1.0422824943282027
UXR_bqyAy4E,television,7392acc5,644.04,655.68,11.64,1.6835880031598405
p59ZDdxszkk,person,2d130b25,87.72,99.24,11.52,0.1493901599541091
8AcQ8C9xa-A,outerwear,b36f078b,405.0,416.52,11.52,1.039498787789214
EJMaCyibnsM,helmet,7d47054c,441.24,452.76,11.52,1.4956511126174352
EJMaCyibnsM,outerwear,6800010f,441.24,452.76,11.52,1.6110555173569483
EJMaCyibnsM,person,4fef33a2,441.24,452.76,11.52,1.0829411700683909
p59ZDdxszkk,flag,58f95c17,560.16,571.68,11.52,0.3441640279748678
CcauXrkQNak,lighting,0b0f96d9,13.814,25.325,11.511,1.021020058695703
CcauXrkQNak,clock,45e6c41a,13.814,25.325,11.511,0.8382523508569382
UXR_bqyAy4E,person,ae7ac6e1,355.68,367.08,11.4,0.2752570855478124
EJMaCyibnsM,person,259686df,441.36,452.76,11.4,0.3697853646298186
EJMaCyibnsM,person,ec059a20,561.36,572.76,11.4,0.5110586659582859
UXR_bqyAy4E,person,e1583565,524.16,535.56,11.4,0.671232735753276
EJMaCyibnsM,person,8d3db126,441.36,452.76,11.4,0.393216636309753
p59ZDdxszkk,flag,40130b2c,268.44,279.84,11.4,0.5016333260092505
jzsiDRP5gXc,person,3bd648f9,510.48,521.88,11.4,0.9374216450720244
CcauXrkQNak,person,1e3b7929,14.014,25.325,11.311,0.60256899964741
QYgKCy64CV0,person,8c4e76e2,107.88,119.16,11.28,0.8809689195472381
QYgKCy64CV0,person,e89f11a2,107.88,119.16,11.28,0.4613132221511547
QYgKCy64CV0,tie,86bcb4c7,107.88,119.16,11.28,0.2281767729416387
QYgKCy64CV0,glasses,4d195c94,107.88,119.16,11.28,2.714755018301767
QYgKCy64CV0,tie,76c36e55,107.88,119.16,11.28,0.3094122367616238
5VPmpRR09ZU,hat,aa308bfd,134.04,145.32,11.28,1.3935670564591789
QYgKCy64CV0,person,4c009759,107.88,119.16,11.28,0.5639715806708577
QYgKCy64CV0,person,d9e7df01,107.88,119.16,11.28,0.6136920205399791
_ZXJdYe4bpE,coat,ad6daa0c,271.32,282.48,11.16,1.7031271483969952
_ZXJdYe4bpE,person,6ad003a8,271.32,282.48,11.16,1.0314424310718056
8AcQ8C9xa-A,outerwear,081f4da2,490.56,501.72,11.16,1.9331477252293103
5VPmpRR09ZU,outerwear,62db8541,431.88,443.04,11.16,1.063664923517658
5VPmpRR09ZU,person,547fddfb,3.96,15.12,11.16,0.5971540873142461
QYgKCy64CV0,person,04a7ad40,108.0,119.16,11.16,1.0118370448494256
QYgKCy64CV0,person,2cad5e6e,108.0,119.16,11.16,0.5636210458426365
p59ZDdxszkk,flag,479180e0,542.4,553.56,11.16,0.7081750606546902
_ZXJdYe4bpE,person,583a1706,197.52,208.56,11.04,1.0178138782069786
WlLChq8FUxY,picture frame,a0f7ab29,209.88,220.92,11.04,2.5303943453970583
WlLChq8FUxY,person,76256624,209.88,220.92,11.04,0.9670096922015424
EJMaCyibnsM,person,7aa281e1,203.28,214.32,11.04,0.5252937132925044
_ZXJdYe4bpE,coat,6e37d63e,197.52,208.56,11.04,1.6929741259635949
WlLChq8FUxY,flag,23d8e34a,209.88,220.92,11.04,0.3810130286303445
WlLChq8FUxY,tie,95e0b4bc,209.88,220.92,11.04,0.2577430645051737
p59ZDdxszkk,flag,bb82bd40,425.88,436.8,10.92,0.0905691177495073
EJMaCyibnsM,outerwear,817ce368,380.4,391.32,10.92,2.0991874772151635
UXR_bqyAy4E,pants,14550ba2,0.96,11.88,10.92,1.475871258508802
FiJTenAqt5M,suit,659be4bd,96.6,107.52,10.92,0.9043569026451118
p59ZDdxszkk,flag,556a67ca,503.04,513.84,10.8,0.3086433402220054
EJMaCyibnsM,person,afbfdf78,321.84,332.52,10.68,1.5916364580024416
UXR_bqyAy4E,person,0f683518,475.56,486.24,10.68,0.622476365233797
5VPmpRR09ZU,person,809affa0,316.44,327.12,10.68,0.4978077358817884
5VPmpRR09ZU,display device,d71f4904,15.72,26.4,10.68,1.2990356518639234
FiJTenAqt5M,person,3dba3f5e,122.04,132.72,10.68,0.8992256056359454
jzsiDRP5gXc,hat,6f553bad,215.52,226.08,10.56,1.9434058993955825
UXR_bqyAy4E,top,fbb2566b,505.44,516.0,10.56,0.9326477883227008
UXR_bqyAy4E,person,4c76f202,361.68,372.24,10.56,0.35430998688424
UXR_bqyAy4E,pants,3bc18302,505.44,516.0,10.56,0.4767636468908466
p59ZDdxszkk,flag,6fa2c597,230.52,241.08,10.56,0.9585825755468422
p59ZDdxszkk,flag,de2522f8,247.2,257.76,10.56,0.7280104036851351
5VPmpRR09ZU,person,8d771250,381.24,391.8,10.56,0.3372249055610894
EJMaCyibnsM,skirt,2132c477,0.0,10.56,10.56,1.1613363455888186
jzsiDRP5gXc,top,393bde27,215.64,226.08,10.44,1.226938531607884
jzsiDRP5gXc,person,3d199e49,215.64,226.08,10.44,1.343952046932722
5VPmpRR09ZU,person,b2f8c64f,4.68,15.12,10.44,0.3778543129818647
FiJTenAqt5M,tie,e803e0a2,84.12,94.56,10.44,1.5037709909967996
jzsiDRP5gXc,person,ec1eb282,446.76,457.2,10.44,0.3876605357719914
jzsiDRP5gXc,person,be0e5792,446.76,457.2,10.44,0.4682760886522242
QYgKCy64CV0,person,fbbeee3f,92.52,102.96,10.44,0.6122218076144743
QYgKCy64CV0,person,4546d13a,92.52,102.96,10.44,0.8966817327070389
_ZXJdYe4bpE,person,4e72f2ae,128.88,139.32,10.44,1.096413217195395
FiJTenAqt5M,person,8422a054,84.12,94.56,10.44,1.0372001007783058
_ZXJdYe4bpE,necklace,92efd125,128.88,139.32,10.44,0.9035286644755278
QYgKCy64CV0,person,8a18aa82,92.52,102.96,10.44,0.8770047250306094
_ZXJdYe4bpE,glasses,313c2663,128.88,139.32,10.44,1.7103608589280932
jwqrVwh0ZpQ,person,4c85ab28,96.0,106.44,10.44,0.4759120030851583
FiJTenAqt5M,glasses,29a7b964,84.12,94.56,10.44,0.7871902978751903
jzsiDRP5gXc,person,9814cf98,446.76,457.2,10.44,0.6455294407719187
jzsiDRP5gXc,person,9706ffae,446.76,457.2,10.44,0.36163434935187
_ZXJdYe4bpE,outerwear,ad04672c,128.88,139.32,10.44,1.836618658971373
EJMaCyibnsM,person,b48256a2,635.52,645.84,10.32,1.245910055460692
EJMaCyibnsM,flag,78f93692,635.52,645.84,10.32,0.6293559602305494
p59ZDdxszkk,flag,dbfddad9,206.76,217.08,10.32,1.0174031044428555
FiJTenAqt5M,person,987776ed,84.24,94.56,10.32,0.8850628078475059
jwqrVwh0ZpQ,car,bc2598ef,84.24,94.56,10.32,2.100145265621142
p59ZDdxszkk,flag,5acf7a92,0.0,10.32,10.32,0.4868551613429465
EJMaCyibnsM,outerwear,8906edaf,467.76,478.08,10.32,1.4689118588296444
p59ZDdxszkk,flag,b48ed767,419.52,429.84,10.32,0.9185370458144618
EJMaCyibnsM,person,75add9fd,338.52,348.84,10.32,1.4452503354724389
8AcQ8C9xa-A,person,6b462794,246.24,256.56,10.32,0.9270476112768324
EJMaCyibnsM,sunglasses,26494243,338.52,348.84,10.32,2.0727541108290928
EJMaCyibnsM,hat,714e9850,338.52,348.84,10.32,1.6350300572458925
EJMaCyibnsM,outerwear,f90a773f,467.76,478.08,10.32,0.6038725522669232
jzsiDRP5gXc,person,0a656f5e,316.56,326.88,10.32,0.9276130833458048
8AcQ8C9xa-A,packaged goods,c944c0e2,382.56,392.88,10.32,0.9919924990336983
p59ZDdxszkk,flag,9fdddc1a,483.6,493.92,10.32,0.5372381020516231
jzsiDRP5gXc,outerwear,69cee71b,316.56,326.88,10.32,1.2954682549318928
EJMaCyibnsM,flag,0231b2ce,321.84,332.04,10.2,1.090578220628757
EJMaCyibnsM,outerwear,8e9b1195,635.52,645.72,10.2,2.044092601518164
p59ZDdxszkk,flag,de1fa4ad,221.76,231.96,10.2,0.7139774569906711
EJMaCyibnsM,person,68c0508f,467.88,478.08,10.2,0.8403411641948813
QYgKCy64CV0,outerwear,d79a44b4,148.44,158.64,10.2,1.9326347288151764
CcauXrkQNak,packaged goods,45cdd517,69.87,79.98,10.11,1.8084206482884395
p59ZDdxszkk,flag,c37ab36c,404.64,414.72,10.08,0.7664793740407239
p59ZDdxszkk,flag,ddb9151e,567.24,577.32,10.08,0.3812715377527776
FiJTenAqt5M,shirt,049ac5f3,182.28,192.36,10.08,0.6846203876912026
QYgKCy64CV0,glasses,2308a792,148.56,158.64,10.08,2.3264783035409757
QYgKCy64CV0,furniture,6a9deeff,148.56,158.64,10.08,7.124415094865147
EJMaCyibnsM,person,cc9b0a24,468.0,478.08,10.08,0.4386911093575862
FiJTenAqt5M,person,e79fd7d9,122.04,132.0,9.96,1.1998770981057296
QYgKCy64CV0,person,8dd9a37b,148.68,158.64,9.96,1.3461040995849258
UXR_bqyAy4E,person,d5087828,35.04,44.88,9.84,1.0100488191464918
QYgKCy64CV0,person,5187b312,131.76,141.6,9.84,0.7767325376371726
QYgKCy64CV0,hat,4f3cdf8f,92.52,102.36,9.84,0.9549366838065076
p59ZDdxszkk,flag,b9861be0,137.16,147.0,9.84,0.7651284928152047
CcauXrkQNak,person,a3cad28e,149.349,159.159,9.81,0.3788419594203746
EJMaCyibnsM,hat,44108f89,679.68,689.4,9.72,1.4139950687088474
EJMaCyibnsM,person,c4ac90bb,679.68,689.4,9.72,1.1821819205307549
EJMaCyibnsM,clothing,83360656,679.68,689.4,9.72,0.91989753398991
5F1LC4QmkRA,flag,edd6ded2,21.24,30.96,9.72,0.4532184141187957
FiJTenAqt5M,outerwear,5180dd09,139.2,148.92,9.72,1.4644398885001058
5VPmpRR09ZU,person,6c0b26ae,5.4,15.12,9.72,0.8101260670978366
_ZXJdYe4bpE,coat,042aa82f,68.76,78.48,9.72,0.9256267889624212
8AcQ8C9xa-A,furniture,9e34127c,162.72,172.44,9.72,1.5101848534397528
WlLChq8FUxY,glasses,05d09b86,67.44,77.16,9.72,3.4779244889363703
jwqrVwh0ZpQ,clothing,4453305c,13.8,23.52,9.72,1.2148783891923236
p59ZDdxszkk,flag,0ab0a147,398.4,408.0,9.6,0.4660818361817918
UXR_bqyAy4E,person,f5873612,506.52,516.12,9.6,0.44107934237429
5VPmpRR09ZU,person,9000912c,382.2,391.8,9.6,1.0238005993356056
6quOC6McLZU,person,a6935683,11.16,20.76,9.6,0.9113270457010948
p59ZDdxszkk,flag,bbf366a4,351.6,361.2,9.6,0.4708547329208588
UXR_bqyAy4E,outerwear,e005fc6f,547.08,556.68,9.6,0.912458914807286
WlLChq8FUxY,packaged goods,0e297f93,169.32,178.8,9.48,1.914086075244389
EJMaCyibnsM,person,d0188dfa,321.84,331.32,9.48,0.8830280074750962
WlLChq8FUxY,person,d56a5044,39.36,48.84,9.48,0.7302146339408931
WlLChq8FUxY,glasses,a2def194,39.36,48.84,9.48,3.044703821090071
WlLChq8FUxY,tie,3ed92bb0,39.36,48.84,9.48,0.2317936801831401
WlLChq8FUxY,person,e4e9ecb8,39.36,48.84,9.48,0.8185990523948389
WlLChq8FUxY,tie,8f04d913,39.36,48.84,9.48,0.2641613617355763
WlLChq8FUxY,glasses,91988cbf,39.36,48.84,9.48,3.0172837430376656
p59ZDdxszkk,flag,f348c7cc,1.32,10.8,9.48,0.6175198478022996
QYgKCy64CV0,person,1a5f35f4,13.32,22.8,9.48,0.8173539884882774
WlLChq8FUxY,person,993785f4,67.68,77.16,9.48,0.5738153264254293
p59ZDdxszkk,flag,a1f44fb2,211.56,221.04,9.48,0.631946056501704
p59ZDdxszkk,flag,b23891e9,271.8,281.28,9.48,1.2247237298314777
UXR_bqyAy4E,building,afac7774,129.0,138.36,9.36,3.9175058791455615
EJMaCyibnsM,outerwear,ac80e589,323.28,332.64,9.36,1.929963881235832
UXR_bqyAy4E,building,958647ba,129.0,138.36,9.36,0.936562142612022
EJMaCyibnsM,glasses,64198a5b,763.68,773.04,9.36,3.0490262433794517
p59ZDdxszkk,person,426a200b,76.68,86.04,9.36,0.7918341600454168
_ZXJdYe4bpE,person,0fe41c2b,178.68,188.04,9.36,0.7336416842893487
UXR_bqyAy4E,person,4438312f,145.08,154.44,9.36,0.35090878976389
8AcQ8C9xa-A,person,bbe59f44,226.8,236.16,9.36,1.2704686379664156
_ZXJdYe4bpE,hat,cdf8659e,178.68,188.04,9.36,1.528696072886304
_ZXJdYe4bpE,person,390e60a4,178.68,188.04,9.36,0.7459892593499476
UXR_bqyAy4E,person,ef95fa05,538.44,547.8,9.36,1.0346805145293478
jzsiDRP5gXc,top,aec34b09,522.0,531.24,9.24,1.2358034622429526
UXR_bqyAy4E,person,525f5672,145.2,154.44,9.24,0.4138405612653708
p59ZDdxszkk,flag,dbdcc81d,558.24,567.48,9.24,0.1670910530237609
jzsiDRP5gXc,person,72d1ca53,522.0,531.24,9.24,1.440333175191008
_ZXJdYe4bpE,person,f6315696,139.44,148.68,9.24,1.0246535346801209
_ZXJdYe4bpE,coat,17adc745,139.44,148.68,9.24,1.7211236472304614
FiJTenAqt5M,person,dc9de437,122.04,131.28,9.24,0.6917590425506037
5VPmpRR09ZU,person,99b72de7,335.16,344.4,9.24,0.4333294356225971
p59ZDdxszkk,flag,0d6151b9,362.04,371.28,9.24,0.524922971475425
CcauXrkQNak,packaged goods,42c7bf42,93.894,103.103,9.209,0.9625748269448752
5VPmpRR09ZU,person,de383bd7,132.6,141.72,9.12,0.65401692121854
p59ZDdxszkk,flag,4e9b837b,229.56,238.68,9.12,0.2926185783464154
p59ZDdxszkk,flag,9e521984,200.28,209.4,9.12,0.5604342322041519
p59ZDdxszkk,flag,f88ed87f,395.88,405.0,9.12,1.0557217292646948
UXR_bqyAy4E,hat,9ebad5c1,119.76,128.88,9.12,1.0118112845760805
